code,name,date,close,score,ret_3m,ret_3m_6m,ret_6m_9m,ret_9m_12m,price_12m,rs_rating
041020,폴라리스오피스,2025-12-03,4850.0,-0.03407393740242212,-0.11496350364963503,-0.0054446460980036296,-0.21732954545454544,0.28233151183970856,5490.0,21
080420,모다이노칩,2025-12-03,1770.0,-0.03554580398057905,-0.22197802197802197,-0.013015184381778741,0.002173913043478261,0.27706829539144917,1801.0,21
130660,한전산업,2025-12-03,11340.0,-0.03397201349756376,-0.0891566265060241,0.06047700170357751,0.01733102253032929,-0.06935483870967742,12400.0,21
018680,서울제약,2025-12-03,3075.0,-0.03452916225333729,-0.05384615384615385,-0.07670454545454546,0.047619047619047616,-0.035868005738880916,3485.0,21
376180,피코그램,2025-12-03,2515.0,-0.03597496991856097,-0.16996699669966997,0.030612244897959183,0.1902834008097166,-0.060836501901140684,2630.0,21
228670,레이,2025-12-03,5620.0,-0.035314466605444766,-0.07717569786535304,-0.2591240875912409,-0.030660377358490566,0.26756352765321373,6690.0,21
307750,국전약품,2025-12-03,3500.0,-0.036463250323228995,-0.1315136476426799,-0.06169965075669383,0.2132768361581921,-0.07086614173228346,3810.0,21
950200,소마젠,2025-12-03,3630.0,-0.03658209972432351,-0.08793969849246232,0.020512820512820513,-0.022556390977443608,-0.004987531172069825,4010.0,21
009190,대양금속,2025-12-03,1357.0,-0.03582407105270168,-0.11883116883116883,-0.12,0.24821683309557774,-0.0696748506967485,1507.0,21
274090,켄코아에어로스페이스,2025-12-03,9940.0,-0.03397769879183367,-0.06841611996251172,-0.15984251968503937,-0.0836940836940837,0.21048034934497817,11450.0,21
074430,아미노로직스,2025-12-03,941.0,-0.03529720774559649,-0.08906098741529525,0.09893617021276596,-0.029927760577915376,-0.06737247353224254,1039.0,21
160550,NEW,2025-12-03,2130.0,-0.03530396284607347,-0.16141732283464566,0.11894273127753303,-0.006564551422319475,0.033936651583710405,2210.0,21
004105,태양금속우,2025-12-03,3370.0,-0.03441608761959397,0.07154213036565978,-0.2058080808080808,-0.2528301886792453,0.14347357065803668,4635.0,21
950210,프레스티지바이오파마,2025-12-03,13510.0,-0.03503559409889759,-0.013868613138686132,0.041033434650455926,-0.07258632840028188,-0.11588785046728972,16050.0,21
096240,크레버스,2025-12-03,12830.0,-0.03430950028163906,-0.013835511145272867,-0.08380281690140845,-0.05080213903743316,-0.009271523178807948,15100.0,21
052600,한네트,2025-12-03,3970.0,-0.03532003673764364,-0.13695652173913042,0.026785714285714284,0.035838150289017344,0.034688995215311005,4180.0,21
